Name,State,Date,MedianSalePrice,Year,Median Income,MORTGAGE30US,HAI
Oklahoma City,OK,2010-09-30,106250.0,2010,43798.0,4.32,216.40719800644396
Raleigh,NC,2010-09-30,180000.0,2010,52219.0,4.32,152.3008780175421
Memphis,TN,2010-09-30,120000.0,2010,36473.0,4.32,159.56461988741108
Richmond,VA,2010-09-30,170000.0,2010,38266.0,4.32,118.17089020780895
New Orleans,LA,2010-09-30,152650.0,2010,37468.0,4.32,128.85760772940503
Salt Lake City,UT,2010-09-30,199900.0,2010,44223.0,4.32,116.13998568852568
Hartford,CT,2010-09-30,208500.0,2010,28970.0,4.32,72.94386939842637
Buffalo,NY,2010-09-30,121000.0,2010,30043.0,4.32,130.34797506347365
Birmingham,AL,2010-09-30,135000.0,2010,31827.0,4.32,123.76797831349539
Rochester,NY,2010-09-30,117400.0,2010,30138.0,4.32,134.7698338707192
Grand Rapids,MI,2010-09-30,90000.0,2010,38344.0,4.32,223.66666794479534
Tucson,AZ,2010-09-30,145928.0,2010,37025.0,4.32,133.1995624592184
Tulsa,OK,2010-09-30,123000.0,2010,39289.0,4.32,167.69195390794243
Fresno,CA,2010-09-30,165000.0,2010,43124.0,4.32,137.20863838056474
Worcester,MA,2010-09-30,185000.0,2010,45036.0,4.32,127.80105632377203
Omaha,NE,2010-09-30,123000.0,2010,46230.0,4.32,197.31729056896788
Bridgeport,CT,2010-09-30,400000.0,2010,41047.0,4.32,53.87258206770951
Greenville,SC,2010-09-30,135500.0,2010,40291.0,4.32,156.10438859459433
Albuquerque,NM,2010-09-30,174000.0,2010,46662.0,4.32,140.7863217323041
Bakersfield,CA,2010-09-30,119000.0,2010,53997.0,4.32,238.21495988796696
Albany,NY,2010-09-30,175000.0,2010,39158.0,4.32,117.47049931513318
Knoxville,TN,2010-09-30,125000.0,2010,32756.0,4.32,137.57110030627464
Baton Rouge,LA,2010-09-30,160500.0,2010,36964.0,4.32,120.90667728898961
McAllen,TX,2010-09-30,116000.0,2010,39547.0,4.32,178.97893357166745
New Haven,CT,2010-09-30,199000.0,2010,38963.0,4.32,102.78877100948824
El Paso,TX,2010-09-30,137500.0,2010,37428.0,4.32,142.9026505140834
Allentown,PA,2010-09-30,166750.0,2010,36202.0,4.32,113.97591380051261
Oxnard,CA,2010-09-30,371500.0,2010,59015.0,4.32,83.39690907392347
Columbia,SC,2010-09-30,125615.0,2010,38272.0,4.32,159.95065272028504
North Port,FL,2010-09-30,139000.0,2010,47655.0,4.32,179.98654277780506
